Masa: 0.7, Inclinaci�n: 0, �ptimas: []
    → mínima -49.3°C baja de -20°C: [-5, 5]
    → mínima -49.0°C baja de -20°C: [0]
Masa: 0.72, Inclinación: 45, Óptimas: [], Habitables: [], Descartadas: 37, Puntuación: -6072.1
    → mínima -261.3°C baja de -20°C: [-90, 90]
    → mínima -212.5°C baja de -20°C: [-85, 85]
    → mínima -171.2°C baja de -20°C: [-80, 80]
    → mínima -143.1°C baja de -20°C: [-75, 75]
    → mínima -123.0°C baja de -20°C: [-70, 70]
    → mínima -107.9°C baja de -20°C: [-65, 65]
    → mínima -95.9°C baja de -20°C: [-60, 60]
    → mínima -86.3°C baja de -20°C: [-55, 55]
    → mínima -78.4°C baja de -20°C: [-50, 50]
    → mínima -71.9°C baja de -20°C: [-45, 45]
    → mínima -66.5°C baja de -20°C: [-40, 40]
    → mínima -62.0°C baja de -20°C: [-35, 35]
    → mínima -58.3°C baja de -20°C: [-30, 30]
    → mínima -55.4°C baja de -20°C: [-25, 25]
    → mínima -53.0°C baja de -20°C: [-20, 20]
    → mínima -51.2°C baja de -20°C: [-15, 15]
    → mínima -50.0°C baja de -20°C: [-10, 10]
    → mínima -49.3°C baja de -20°C: [-5, 5]
    → mínima -49.0°C baja de -20°C: [0]
Masa: 0.72, Inclinación: 50, Óptimas: [], Habitables: [], Descartadas: 37, Puntuación: -6072.1
    → mínima -261.3°C baja de -20°C: [-90, 90]
    → mínima -212.5°C baja de -20°C: [-85, 85]
    → mínima -171.2°C baja de -20°C: [-80, 80]
    → mínima -143.1°C baja de -20°C: [-75, 75]
    → mínima -123.0°C baja de -20°C: [-70, 70]
    → mínima -107.9°C baja de -20°C: [-65, 65]
    → mínima -95.9°C baja de -20°C: [-60, 60]
    → mínima -86.3°C baja de -20°C: [-55, 55]
    → mínima -78.4°C baja de -20°C: [-50, 50]
    → mínima -71.9°C baja de -20°C: [-45, 45]
    → mínima -66.5°C baja de -20°C: [-40, 40]
    → mínima -62.0°C baja de -20°C: [-35, 35]
    → mínima -58.3°C baja de -20°C: [-30, 30]
    → mínima -55.4°C baja de -20°C: [-25, 25]
    → mínima -53.0°C baja de -20°C: [-20, 20]
    → mínima -51.2°C baja de -20°C: [-15, 15]
    → mínima -50.0°C baja de -20°C: [-10, 10]
    → mínima -49.3°C baja de -20°C: [-5, 5]
    → mínima -49.0°C baja de -20°C: [0]
Masa: 0.72, Inclinación: 55, Óptimas: [], Habitables: [], Descartadas: 37, Puntuación: -6072.1
    → mínima -261.3°C baja de -20°C: [-90, 90]
    → mínima -212.5°C baja de -20°C: [-85, 85]
    → mínima -171.2°C baja de -20°C: [-80, 80]
    → mínima -143.1°C baja de -20°C: [-75, 75]
    → mínima -123.0°C baja de -20°C: [-70, 70]
    → mínima -107.9°C baja de -20°C: [-65, 65]
    → mínima -95.9°C baja de -20°C: [-60, 60]
    → mínima -86.3°C baja de -20°C: [-55, 55]
    → mínima -78.4°C baja de -20°C: [-50, 50]
    → mínima -71.9°C baja de -20°C: [-45, 45]
    → mínima -66.5°C baja de -20°C: [-40, 40]
    → mínima -62.0°C baja de -20°C: [-35, 35]
    → mínima -58.3°C baja de -20°C: [-30, 30]
    → mínima -55.4°C baja de -20°C: [-25, 25]
    → mínima -53.0°C baja de -20°C: [-20, 20]
    → mínima -51.2°C baja de -20°C: [-15, 15]
    → mínima -50.0°C baja de -20°C: [-10, 10]
    → mínima -49.3°C baja de -20°C: [-5, 5]
    → mínima -49.0°C baja de -20°C: [0]
Masa: 0.72, Inclinación: 60, Óptimas: [], Habitables: [], Descartadas: 37, Puntuación: -6072.1
    → mínima -261.3°C baja de -20°C: [-90, 90]
    → mínima -212.5°C baja de -20°C: [-85, 85]
    → mínima -171.2°C baja de -20°C: [-80, 80]
    → mínima -143.1°C baja de -20°C: [-75, 75]
    → mínima -123.0°C baja de -20°C: [-70, 70]
    → mínima -107.9°C baja de -20°C: [-65, 65]
    → mínima -95.9°C baja de -20°C: [-60, 60]
    → mínima -86.3°C baja de -20°C: [-55, 55]
    → mínima -78.4°C baja de -20°C: [-50, 50]
    → mínima -71.9°C baja de -20°C: [-45, 45]
    → mínima -66.5°C baja de -20°C: [-40, 40]
    → mínima -62.0°C baja de -20°C: [-35, 35]
    → mínima -58.3°C baja de -20°C: [-30, 30]
    → mínima -55.4°C baja de -20°C: [-25, 25]
    → mínima -53.0°C baja de -20°C: [-20, 20]
    → mínima -51.2°C baja de -20°C: [-15, 15]
    → mínima -50.0°C baja de -20°C: [-10, 10]
    → mínima -49.3°C baja de -20°C: [-5, 5]
    → mínima -49.0°C baja de -20°C: [0]
Masa: 0.72, Inclinación: 65, Óptimas: [], Habitables: [], Descartadas: 37, Puntuación: -6072.1
    → mínima -261.3°C baja de -20°C: [-90, 90]
    → mínima -212.5°C baja de -20°C: [-85, 85]
    → mínima -171.2°C baja de -20°C: [-80, 80]
    → mínima -143.1°C baja de -20°C: [-75, 75]
    → mínima -123.0°C baja de -20°C: [-70, 70]
    → mínima -107.9°C baja de -20°C: [-65, 65]
    → mínima -95.9°C baja de -20°C: [-60, 60]
    → mínima -86.3°C baja de -20°C: [-55, 55]
    → mínima -78.4°C baja de -20°C: [-50, 50]
    → mínima -71.9°C baja de -20°C: [-45, 45]
    → mínima -66.5°C baja de -20°C: [-40, 40]
    → mínima -62.0°C baja de -20°C: [-35, 35]
    → mínima -58.3°C baja de -20°C: [-30, 30]
    → mínima -55.4°C baja de -20°C: [-25, 25]
    → mínima -53.0°C baja de -20°C: [-20, 20]
    → mínima -51.2°C baja de -20°C: [-15, 15]
    → mínima -50.0°C baja de -20°C: [-10, 10]
    → mínima -49.3°C baja de -20°C: [-5, 5]
    → mínima -49.0°C baja de -20°C: [0]
Masa: 0.72, Inclinación: 70, Óptimas: [], Habitables: [], Descartadas: 37, Puntuación: -6072.1
    → mínima -261.3°C baja de -20°C: [-90, 90]
    → mínima -212.5°C baja de -20°C: [-85, 85]
    → mínima -171.2°C baja de -20°C: [-80, 80]
    → mínima -143.1°C baja de -20°C: [-75, 75]
    → mínima -123.0°C baja de -20°C: [-70, 70]
    → mínima -107.9°C baja de -20°C: [-65, 65]
    → mínima -95.9°C baja de -20°C: [-60, 60]
    → mínima -86.3°C baja de -20°C: [-55, 55]
    → mínima -78.4°C baja de -20°C: [-50, 50]
    → mínima -71.9°C baja de -20°C: [-45, 45]
    → mínima -66.5°C baja de -20°C: [-40, 40]
    → mínima -62.0°C baja de -20°C: [-35, 35]
    → mínima -58.3°C baja de -20°C: [-30, 30]
    → mínima -55.4°C baja de -20°C: [-25, 25]
    → mínima -53.0°C baja de -20°C: [-20, 20]
    → mínima -51.2°C baja de -20°C: [-15, 15]
    → mínima -50.0°C baja de -20°C: [-10, 10]
    → mínima -49.3°C baja de -20°C: [-5, 5]
    → mínima -49.0°C baja de -20°C: [0]
Masa: 0.72, Inclinación: 75, Óptimas: [], Habitables: [], Descartadas: 37, Puntuación: -6072.1
    → mínima -261.3°C baja de -20°C: [-90, 90]
    → mínima -212.5°C baja de -20°C: [-85, 85]
    → mínima -171.2°C baja de -20°C: [-80, 80]
    → mínima -143.1°C baja de -20°C: [-75, 75]
    → mínima -123.0°C baja de -20°C: [-70, 70]
    → mínima -107.9°C baja de -20°C: [-65, 65]
    → mínima -95.9°C baja de -20°C: [-60, 60]
    → mínima -86.3°C baja de -20°C: [-55, 55]
    → mínima -78.4°C baja de -20°C: [-50, 50]
    → mínima -71.9°C baja de -20°C: [-45, 45]
    → mínima -66.5°C baja de -20°C: [-40, 40]
    → mínima -62.0°C baja de -20°C: [-35, 35]
    → mínima -58.3°C baja de -20°C: [-30, 30]
    → mínima -55.4°C baja de -20°C: [-25, 25]
    → mínima -53.0°C baja de -20°C: [-20, 20]
    → mínima -51.2°C baja de -20°C: [-15, 15]
    → mínima -50.0°C baja de -20°C: [-10, 10]
    → mínima -49.3°C baja de -20°C: [-5, 5]
    → mínima -49.0°C baja de -20°C: [0]
Masa: 0.72, Inclinación: 80, Óptimas: [], Habitables: [], Descartadas: 37, Puntuación: -6072.1
    → mínima -261.3°C baja de -20°C: [-90, 90]
    → mínima -212.5°C baja de -20°C: [-85, 85]
    → mínima -171.2°C baja de -20°C: [-80, 80]
    → mínima -143.1°C baja de -20°C: [-75, 75]
    → mínima -123.0°C baja de -20°C: [-70, 70]
    → mínima -107.9°C baja de -20°C: [-65, 65]
    → mínima -95.9°C baja de -20°C: [-60, 60]
    → mínima -86.3°C baja de -20°C: [-55, 55]
    → mínima -78.4°C baja de -20°C: [-50, 50]
    → mínima -71.9°C baja de -20°C: [-45, 45]
    → mínima -66.5°C baja de -20°C: [-40, 40]
    → mínima -62.0°C baja de -20°C: [-35, 35]
    → mínima -58.3°C baja de -20°C: [-30, 30]
    → mínima -55.4°C baja de -20°C: [-25, 25]
    → mínima -53.0°C baja de -20°C: [-20, 20]
    → mínima -51.2°C baja de -20°C: [-15, 15]
    → mínima -50.0°C baja de -20°C: [-10, 10]
    → mínima -49.3°C baja de -20°C: [-5, 5]
    → mínima -49.0°C baja de -20°C: [0]
Masa: 0.72, Inclinación: 85, Óptimas: [], Habitables: [], Descartadas: 37, Puntuación: -6072.1
    → mínima -261.3°C baja de -20°C: [-90, 90]
    → mínima -212.5°C baja de -20°C: [-85, 85]
    → mínima -171.2°C baja de -20°C: [-80, 80]
    → mínima -143.1°C baja de -20°C: [-75, 75]
    → mínima -123.0°C baja de -20°C: [-70, 70]
    → mínima -107.9°C baja de -20°C: [-65, 65]
    → mínima -95.9°C baja de -20°C: [-60, 60]
    → mínima -86.3°C baja de -20°C: [-55, 55]
    → mínima -78.4°C baja de -20°C: [-50, 50]
    → mínima -71.9°C baja de -20°C: [-45, 45]
    → mínima -66.5°C baja de -20°C: [-40, 40]
    → mínima -62.0°C baja de -20°C: [-35, 35]
    → mínima -58.3°C baja de -20°C: [-30, 30]
    → mínima -55.4°C baja de -20°C: [-25, 25]
    → mínima -53.0°C baja de -20°C: [-20, 20]
    → mínima -51.2°C baja de -20°C: [-15, 15]
    → mínima -50.0°C baja de -20°C: [-10, 10]
    → mínima -49.3°C baja de -20°C: [-5, 5]
    → mínima -49.0°C baja de -20°C: [0]
Masa: 0.72, Inclinación: 90, Óptimas: [], Habitables: [], Descartadas: 37, Puntuación: -6072.1
    → mínima -261.3°C baja de -20°C: [-90, 90]
    → mínima -212.5°C baja de -20°C: [-85, 85]
    → mínima -171.2°C baja de -20°C: [-80, 80]
    → mínima -143.1°C baja de -20°C: [-75, 75]
    → mínima -123.0°C baja de -20°C: [-70, 70]
    → mínima -107.9°C baja de -20°C: [-65, 65]
    → mínima -95.9°C baja de -20°C: [-60, 60]
    → mínima -86.3°C baja de -20°C: [-55, 55]
    → mínima -78.4°C baja de -20°C: [-50, 50]
    → mínima -71.9°C baja de -20°C: [-45, 45]
    → mínima -66.5°C baja de -20°C: [-40, 40]
    → mínima -62.0°C baja de -20°C: [-35, 35]
    → mínima -58.3°C baja de -20°C: [-30, 30]
    → mínima -55.4°C baja de -20°C: [-25, 25]
    → mínima -53.0°C baja de -20°C: [-20, 20]
    → mínima -51.2°C baja de -20°C: [-15, 15]
    → mínima -50.0°C baja de -20°C: [-10, 10]
    → mínima -49.3°C baja de -20°C: [-5, 5]
    → mínima -49.0°C baja de -20°C: [0]
Masa: 0.73, Inclinación: 0, Óptimas: [], Habitables: [], Descartadas: 37, Puntuación: -6072.1
    → mínima -261.3°C baja de -20°C: [-90, 90]
    → mínima -212.5°C baja de -20°C: [-85, 85]
    → mínima -171.2°C baja de -20°C: [-80, 80]
    → mínima -143.1°C baja de -20°C: [-75, 75]
    → mínima -123.0°C baja de -20°C: [-70, 70]
    → mínima -107.9°C baja de -20°C: [-65, 65]
    → mínima -95.9°C baja de -20°C: [-60, 60]
    → mínima -86.3°C baja de -20°C: [-55, 55]
    → mínima -78.4°C baja de -20°C: [-50, 50]
    → mínima -71.9°C baja de -20°C: [-45, 45]
    → mínima -66.5°C baja de -20°C: [-40, 40]
    → mínima -62.0°C baja de -20°C: [-35, 35]
    → mínima -58.3°C baja de -20°C: [-30, 30]
    → mínima -55.4°C baja de -20°C: [-25, 25]
    → mínima -53.0°C baja de -20°C: [-20, 20]
    → mínima -51.2°C baja de -20°C: [-15, 15]
    → mínima -50.0°C baja de -20°C: [-10, 10]
    → mínima -49.3°C baja de -20°C: [-5, 5]
    → mínima -49.0°C baja de -20°C: [0]
Masa: 0.73, Inclinación: 5, Óptimas: [], Habitables: [], Descartadas: 37, Puntuación: -6072.1
    → mínima -261.3°C baja de -20°C: [-90, 90]
    → mínima -212.5°C baja de -20°C: [-85, 85]
    → mínima -171.2°C baja de -20°C: [-80, 80]
    → mínima -143.1°C baja de -20°C: [-75, 75]
    → mínima -123.0°C baja de -20°C: [-70, 70]
    → mínima -107.9°C baja de -20°C: [-65, 65]
    → mínima -95.9°C baja de -20°C: [-60, 60]
    → mínima -86.3°C baja de -20°C: [-55, 55]
    → mínima -78.4°C baja de -20°C: [-50, 50]
    → mínima -71.9°C baja de -20°C: [-45, 45]
    → mínima -66.5°C baja de -20°C: [-40, 40]
    → mínima -62.0°C baja de -20°C: [-35, 35]
    → mínima -58.3°C baja de -20°C: [-30, 30]
    → mínima -55.4°C baja de -20°C: [-25, 25]
    → mínima -53.0°C baja de -20°C: [-20, 20]
    → mínima -51.2°C baja de -20°C: [-15, 15]
    → mínima -50.0°C baja de -20°C: [-10, 10]
    → mínima -49.3°C baja de -20°C: [-5, 5]
    → mínima -49.0°C baja de -20°C: [0]
Masa: 0.73, Inclinación: 10, Óptimas: [], Habitables: [], Descartadas: 37, Puntuación: -6072.1
    → mínima -261.3°C baja de -20°C: [-90, 90]
    → mínima -212.5°C baja de -20°C: [-85, 85]
    → mínima -171.2°C baja de -20°C: [-80, 80]
    → mínima -143.1°C baja de -20°C: [-75, 75]
    → mínima -123.0°C baja de -20°C: [-70, 70]
    → mínima -107.9°C baja de -20°C: [-65, 65]
    → mínima -95.9°C baja de -20°C: [-60, 60]
    → mínima -86.3°C baja de -20°C: [-55, 55]
    → mínima -78.4°C baja de -20°C: [-50, 50]
    → mínima -71.9°C baja de -20°C: [-45, 45]
    → mínima -66.5°C baja de -20°C: [-40, 40]
    → mínima -62.0°C baja de -20°C: [-35, 35]
    → mínima -58.3°C baja de -20°C: [-30, 30]
    → mínima -55.4°C baja de -20°C: [-25, 25]
    → mínima -53.0°C baja de -20°C: [-20, 20]
    → mínima -51.2°C baja de -20°C: [-15, 15]
    → mínima -50.0°C baja de -20°C: [-10, 10]
    → mínima -49.3°C baja de -20°C: [-5, 5]
    → mínima -49.0°C baja de -20°C: [0]
Masa: 0.73, Inclinación: 15, Óptimas: [], Habitables: [], Descartadas: 37, Puntuación: -6072.1
    → mínima -261.3°C baja de -20°C: [-90, 90]
    → mínima -212.5°C baja de -20°C: [-85, 85]
    → mínima -171.2°C baja de -20°C: [-80, 80]
    → mínima -143.1°C baja de -20°C: [-75, 75]
    → mínima -123.0°C baja de -20°C: [-70, 70]
    → mínima -107.9°C baja de -20°C: [-65, 65]
    → mínima -95.9°C baja de -20°C: [-60, 60]
    → mínima -86.3°C baja de -20°C: [-55, 55]
    → mínima -78.4°C baja de -20°C: [-50, 50]
    → mínima -71.9°C baja de -20°C: [-45, 45]
    → mínima -66.5°C baja de -20°C: [-40, 40]
    → mínima -62.0°C baja de -20°C: [-35, 35]
    → mínima -58.3°C baja de -20°C: [-30, 30]
    → mínima -55.4°C baja de -20°C: [-25, 25]
    → mínima -53.0°C baja de -20°C: [-20, 20]
    → mínima -51.2°C baja de -20°C: [-15, 15]
    → mínima -50.0°C baja de -20°C: [-10, 10]
    → mínima -49.3°C baja de -20°C: [-5, 5]
    → mínima -49.0°C baja de -20°C: [0]
Masa: 0.73, Inclinación: 20, Óptimas: [], Habitables: [], Descartadas: 37, Puntuación: -6072.1
    → mínima -261.3°C baja de -20°C: [-90, 90]
    → mínima -212.5°C baja de -20°C: [-85, 85]
    → mínima -171.2°C baja de -20°C: [-80, 80]
    → mínima -143.1°C baja de -20°C: [-75, 75]
    → mínima -123.0°C baja de -20°C: [-70, 70]
    → mínima -107.9°C baja de -20°C: [-65, 65]
    → mínima -95.9°C baja de -20°C: [-60, 60]
    → mínima -86.3°C baja de -20°C: [-55, 55]
    → mínima -78.4°C baja de -20°C: [-50, 50]
    → mínima -71.9°C baja de -20°C: [-45, 45]
    → mínima -66.5°C baja de -20°C: [-40, 40]
    → mínima -62.0°C baja de -20°C: [-35, 35]
    → mínima -58.3°C baja de -20°C: [-30, 30]
    → mínima -55.4°C baja de -20°C: [-25, 25]
    → mínima -53.0°C baja de -20°C: [-20, 20]
    → mínima -51.2°C baja de -20°C: [-15, 15]
    → mínima -50.0°C baja de -20°C: [-10, 10]
    → mínima -49.3°C baja de -20°C: [-5, 5]
    → mínima -49.0°C baja de -20°C: [0]
Masa: 0.73, Inclinación: 25, Óptimas: [], Habitables: [], Descartadas: 37, Puntuación: -6072.1
    → mínima -261.3°C baja de -20°C: [-90, 90]
    → mínima -212.5°C baja de -20°C: [-85, 85]
    → mínima -171.2°C baja de -20°C: [-80, 80]
    → mínima -143.1°C baja de -20°C: [-75, 75]
    → mínima -123.0°C baja de -20°C: [-70, 70]
    → mínima -107.9°C baja de -20°C: [-65, 65]
    → mínima -95.9°C baja de -20°C: [-60, 60]
    → mínima -86.3°C baja de -20°C: [-55, 55]
    → mínima -78.4°C baja de -20°C: [-50, 50]
    → mínima -71.9°C baja de -20°C: [-45, 45]
    → mínima -66.5°C baja de -20°C: [-40, 40]
    → mínima -62.0°C baja de -20°C: [-35, 35]
    → mínima -58.3°C baja de -20°C: [-30, 30]
    → mínima -55.4°C baja de -20°C: [-25, 25]
    → mínima -53.0°C baja de -20°C: [-20, 20]
    → mínima -51.2°C baja de -20°C: [-15, 15]
    → mínima -50.0°C baja de -20°C: [-10, 10]
    → mínima -49.3°C baja de -20°C: [-5, 5]
    → mínima -49.0°C baja de -20°C: [0]
Masa: 0.73, Inclinación: 30, Óptimas: [], Habitables: [], Descartadas: 37, Puntuación: -6072.1
    → mínima -261.3°C baja de -20°C: [-90, 90]
    → mínima -212.5°C baja de -20°C: [-85, 85]
    → mínima -171.2°C baja de -20°C: [-80, 80]
    → mínima -143.1°C baja de -20°C: [-75, 75]
    → mínima -123.0°C baja de -20°C: [-70, 70]
    → mínima -107.9°C baja de -20°C: [-65, 65]
    → mínima -95.9°C baja de -20°C: [-60, 60]
    → mínima -86.3°C baja de -20°C: [-55, 55]
    → mínima -78.4°C baja de -20°C: [-50, 50]
    → mínima -71.9°C baja de -20°C: [-45, 45]
    → mínima -66.5°C baja de -20°C: [-40, 40]
    → mínima -62.0°C baja de -20°C: [-35, 35]
    → mínima -58.3°C baja de -20°C: [-30, 30]
    → mínima -55.4°C baja de -20°C: [-25, 25]
    → mínima -53.0°C baja de -20°C: [-20, 20]
    → mínima -51.2°C baja de -20°C: [-15, 15]
    → mínima -50.0°C baja de -20°C: [-10, 10]
    → mínima -49.3°C baja de -20°C: [-5, 5]
    → mínima -49.0°C baja de -20°C: [0]
Masa: 0.7, Inclinación: 0, Óptimas: [], Habitables: [], Descartadas: 37, Puntuación: -5896.4
    → mínima -261.3°C baja de -20°C: [-90, 90]
    → mínima -211.7°C baja de -20°C: [-85, 85]
    → mínima -169.8°C baja de -20°C: [-80, 80]
    → mínima -141.4°C baja de -20°C: [-75, 75]
    → mínima -121.1°C baja de -20°C: [-70, 70]
    → mínima -105.7°C baja de -20°C: [-65, 65]
